135:-0.51032054 0.2488021 0.09306213 -0.3501118 -0.94684744 -0.66704816 -0.15571707 -0.25008348 -0.39547706 -0.21813786
896:0.9001132 0.64093834 0.14797845 0.06459599 -0.5893155 0.17841595 -0.7332796 0.025160626 0.70295817 0.2787602
128:0.3199989 -0.09707481 0.18960352 0.05873264 -0.09908166 -0.35917786 -0.3318548 0.050364222 0.8296563 0.12086661
4:-0.16779576 0.87648726 0.42103884 -0.8263359 -0.42677304 0.24659002 -0.45331803 0.0616803 -0.09226258 0.0069886907
869:-0.040777322 0.88788587 0.37861863 -0.3062731 -0.38000134 0.18530428 -0.1599407 0.16186783 0.41650668 0.5143189
121:-0.06533053 0.09234413 -0.22715084 -0.31621784 -0.044221714 0.09735754 -0.18272355 0.18616031 0.69719434 0.58464015
343:0.43821156 0.11029536 0.41311795 -0.8921161 -0.8211328 0.27928665 -0.14323549 -0.18152331 -0.20496704 0.10529304
404:0.20082007 0.171373 -0.0108967805 -0.45950747 -0.003159214 -0.35564774 -0.0753402 -0.04152335 0.187105 0.5311944
523:0.31723136 0.46899363 -0.012866202 -0.18054916 -0.033627983 -0.374773 -0.006693891 0.4384844 0.6212207 -0.09316212
829:-0.45903566 0.51699114 0.29525542 -0.24293005 -1.0125924 -0.4648766 0.11057294 -0.1207444 -0.1418645 0.45433912
88:-0.6425776 0.41246536 0.13934143 -0.122021526 -1.3006591 -0.44928122 -0.18042016 0.13783368 -0.048053183 0.078805685
598:0.15026782 0.19721566 -0.25532183 0.055025447 -0.032827944 0.118342124 -0.58315784 0.25648957 0.45715943 0.2144389
421:0.34788924 0.5502743 0.2383796 -0.37420204 -0.5481151 0.25569525 -0.04728995 0.20097919 -0.4462247 -0.3849865
702:0.21021077 -0.18655083 0.20244274 -0.24288961 -0.6627971 0.00987245 -0.54776007 0.1149091 0.47602075 0.5808536
450:-0.2170914 0.5467481 0.36637595 -0.56463134 -0.35498008 0.0009900699 -0.30430156 -0.07680062 -0.41628745 0.19591908
77:0.3235941 0.121708706 0.436053 -0.25856033 -0.31354746 0.04602139 -0.5079874 0.20357919 0.8872272 0.17484817
415:-0.2556252 0.95575994 0.6856614 -0.6607579 -0.48593852 0.009201659 -0.006067045 -0.05379105 -0.7643574 -0.022102993
40:-0.1903378 0.672669 0.27867797 -0.82961243 -0.11700294 0.1852051 -0.4223818 -0.13776849 0.566052 0.61620295
534:0.045510612 -0.05517603 0.1856847 -0.7227972 -0.063501604 0.3512484 -0.45536765 0.22172053 0.37841472 0.36085606
955:0.9049173 -0.5890638 0.37841266 -0.0037429093 -0.56954485 0.15364246 -0.22009571 -0.048358228 0.44631395 0.034472574
593:0.0920151 0.26434124 -0.57439697 0.2157035 0.015859477 0.071000494 0.2320037 0.14547645 0.21731095 -0.083843924
674:0.106614605 0.54127574 0.0008749058 -0.0062124133 -0.7619246 -0.29569125 -0.19513325 0.22363621 0.0830445 -0.07505689
318:0.1559669 0.28491265 -0.72547466 0.07971349 -0.03762261 0.03157615 0.08556652 0.15841922 0.111698434 -0.0123163555
378:0.124592476 0.4471011 0.43685865 -0.5475888 -0.6429209 0.28682512 -0.07920625 -0.18087736 -0.45041636 0.06477024
798:-0.64839435 -0.061969936 0.5130041 -0.1493346 -0.82288104 -0.5650255 0.6617208 -0.34158537 0.037730128 -0.12989615
418:-0.192998 0.25909802 0.2147058 -0.44629493 -0.34833115 0.082411885 -0.16894001 -0.08714717 -0.036060866 -0.24286766
373:0.056728836 0.22039743 0.22736989 -0.21264991 0.029986786 0.20515372 -0.09861964 -0.06272312 0.7469396 0.26296115
110:0.067384966 0.26293504 -0.4304947 0.26232573 -0.07055719 0.10750112 0.5246754 -0.102709144 0.23140663 -0.118347175
762:-0.5901129 -0.11011962 -0.18312736 -0.38781306 -1.0428933 -0.7845539 -0.28205955 -0.0059574167 -0.26613817 -0.05137316
469:0.15792008 0.11631164 0.34317842 -0.71363634 -0.32851622 0.19128253 0.31261882 0.060660686 0.498145 0.373088
990:-0.20575151 0.62770355 0.7036011 -0.41984248 -0.9566212 -0.67055154 -0.14584932 0.06870616 -0.27594382 0.15179968
783:0.11034193 -0.0037002997 -0.29191142 -0.6092871 -0.45536283 -0.6002896 -0.4569273 0.07489316 -0.20513433 -0.19431765
504:0.00021953764 0.5505823 0.3442351 0.14629878 -0.49300927 0.04604682 0.6837409 -0.007485359 -0.13056935 -0.7002898
475:0.12747286 0.20787041 0.017189536 -0.6740772 0.1341793 -0.14815536 -0.40724063 0.3701446 0.4005283 -0.091180645
931:0.4817997 -0.48988572 0.58454615 0.27585927 -0.6638294 0.071611695 -0.019416472 0.013049844 0.8300807 -0.2192521
295:-0.26890564 -0.13083327 0.15367474 -0.22085182 -0.29039356 -0.26654378 0.09112076 0.047112722 -0.22115096 0.36814076
944:0.78223413 -0.6604473 0.26127824 -0.2891522 -0.5644814 0.2747436 -0.011615107 -0.18304937 0.9018257 0.04574157
914:0.90215874 -0.6143175 -0.006693621 -0.16668724 -0.57720166 -0.121697456 -0.26692334 -0.021045465 0.2167322 -0.2917514
716:0.08757652 0.19770513 0.38125655 -0.4013789 -0.3358513 -0.5004799 -0.21632662 -0.19184865 -0.0550451 0.23299429
743:-0.4131435 0.46611676 0.07081233 -0.21354437 -0.88378 -0.8289745 -0.42572942 -0.113514304 -0.17334491 0.093557045
681:0.24291177 0.6965697 0.41981035 -0.0012759168 -0.1515573 -0.0494585 -0.3899847 -0.29307503 0.8537772 0.7450509
481:0.03341693 0.71363884 0.4784793 -0.3779576 -0.371512 0.02602985 -0.13504203 0.043276675 0.09513358 -0.037391305
15:-0.31533074 0.29375073 0.5674701 -0.24690856 -0.9464585 -0.09978912 -0.09543427 0.47632197 -0.37008816 -0.011462352
549:0.3245866 0.14614466 0.4002735 -0.11631789 -0.32783568 0.0709705 -0.16404492 -0.063018784 0.79240066 0.4130695
269:0.64027166 0.56456184 0.101984136 -0.8215824 -0.12962973 0.2351402 -0.13032196 0.029205384 0.34927988 0.20895977
920:0.29131097 -0.5043552 0.10295641 0.019896172 -0.2847382 0.28510568 -0.30583692 0.081567355 0.406199 -0.3486292
486:0.20897521 0.45418185 0.32014322 -0.041213445 -0.54328847 -0.12628154 -0.26886877 0.04103349 0.20259877 0.48949677
11:-0.28111172 -0.28057614 0.13829246 -0.51486194 0.0008364198 0.9091885 0.17099974 -0.053767662 0.03177819 -0.05676405
104:-0.42308867 -0.18062663 -0.052597143 -0.41256842 -0.2646337 -0.27511057 -0.2082911 -0.077218324 -0.20441253 -0.2983025
892:0.12564355 -0.1165176 0.30427372 -0.6234827 -0.22607562 0.17273515 -0.62342715 -0.06697728 0.52212393 0.643606
851:-0.18155588 0.24115258 0.5215322 -0.23128417 0.12113178 -0.37199217 0.18940167 -0.057761032 0.5446796 0.52545387
90:0.028291527 0.4219738 -0.32074758 -0.18179825 -0.16605058 0.11987322 -0.3383742 -0.3325123 0.5227405 0.27942666
556:-0.21616545 0.11315882 0.34937543 -0.19892435 -0.17606908 0.1813875 -0.21843025 -0.161798 0.91198397 0.43523785
9:-0.5206627 0.3434563 0.466861 -0.72851 -0.8731357 -0.88149214 -0.25644967 0.010378014 -0.19806299 0.13448946
141:-0.37060833 -0.3382569 0.18119483 -0.5112511 0.106203325 0.17962919 0.499962 -0.5751888 0.27332124 -0.14097485
181:-0.32045618 0.5040864 0.16374949 -0.30345172 -0.5455116 0.54758304 0.2723232 0.033157434 -0.34946296 -0.2245084
802:-0.51715857 -0.26323518 -0.1720956 -0.58082867 -0.5524234 -0.82516605 -0.23086455 -0.40437233 -0.27223012 -0.07726896
132:0.02209583 0.31923786 0.35434443 -0.7115588 -0.45245063 0.17317723 -0.04916549 0.29484963 0.087111115 0.07077706
870:0.040799428 0.4363394 0.4497357 0.014996843 -0.661585 -0.016532402 -0.26525325 -0.27191848 -0.16900039 0.08328174
746:0.5875449 -0.15655914 1.0075057 0.4143355 -0.6887747 0.038621936 -0.83322537 -0.020550847 0.6109559 0.23354323
751:-0.13419911 0.09693276 0.25905487 -0.20043045 -0.4958307 0.09808071 -0.5521643 0.30886468 0.825892 0.1209365
201:-0.07949898 0.41229078 0.19139364 -0.5806454 -0.81221724 -0.3491592 -0.1112588 0.024904171 0.017041285 -0.025641048
706:0.27786356 0.8047576 0.7813231 -0.2124114 -0.79800814 -0.026410636 0.015596529 -0.17690787 -0.2318837 0.32695064
44:-0.32164904 0.12177743 0.224018 -0.46563432 -0.29289067 -0.18494152 0.5553489 0.23896836 -0.31864753 -0.7330564
236:-0.16021521 -0.24737018 0.339504 -0.75401205 -0.16123462 0.78436404 -0.1266823 -0.007160279 -0.16592667 -0.22983228
959:1.0355916 -0.5950345 0.5770658 0.28520596 -0.8951127 0.25798616 -0.07870019 0.06417574 0.50147986 0.31108877
117:-0.20707156 0.73356396 0.42504615 -0.1340397 -0.0114482315 -0.61549145 0.13249059 -0.43155095 0.9142114 0.41205817
904:-0.013318137 -0.3154619 -0.18324316 0.5046753 -0.52368903 0.049010657 -0.5156328 0.024377963 0.6665396 -0.49829334
273:-0.07516454 0.2621488 0.5579712 -0.24798095 -0.38243136 0.13295773 -0.05466523 0.34029517 -0.018183013 -0.36123195
908:0.14690706 -0.22991209 -0.20676228 0.44317082 -0.42895776 0.021483902 -0.5204063 0.0503041 0.6227419 -0.5487697
567:0.55788136 -0.27958855 0.48308063 -0.4051734 -0.18889233 0.37919867 -0.2541684 -0.05833082 0.08909699 0.5313016
650:-0.22534953 0.48270875 0.015161653 -0.6355146 -0.6795885 -0.4756804 -0.534184 -0.31007236 0.32196864 0.54360235
497:0.20330583 -0.2511915 0.03765278 -0.67036974 0.026271338 0.085970506 -0.13274668 0.21563266 0.34009996 -0.22365263
492:0.21429703 -0.108799934 0.38821855 -0.45115528 -0.16041212 0.45523176 -0.4299131 -0.12844408 0.5373871 0.26087588
346:-0.12801176 0.1652589 0.2574373 -0.53819424 -0.629898 -0.21517545 -0.28035894 -0.11520804 0.3514273 0.6050905
670:0.52782995 0.4666724 0.063390814 -0.22768785 0.23469998 -0.047994073 -0.72570044 -0.1162135 0.74686486 0.8515545
613:0.28424415 0.016415307 0.29995108 -0.7932594 -0.6173763 -0.18859246 -0.47899863 -0.5413927 0.397833 0.7546993
280:-0.037767004 -0.17013638 0.46289974 -0.8455405 0.08025478 0.022235548 -0.1128863 0.39138266 0.20428555 -0.11041903
840:0.13136268 0.90546274 0.8776325 -0.2381856 -0.87293553 -0.19274186 -0.09469666 -0.09781323 -0.34965503 0.6270293
919:0.20772244 -0.22019675 -0.15876806 0.11602727 -0.33498487 0.09641227 -0.2168001 -0.1363766 0.3443653 -0.25490066
936:0.957683 -0.49787995 0.4466011 -0.009377128 -0.9431616 0.10277133 0.023957778 -0.10635198 0.8710397 0.32932746
787:-0.109435685 0.44846895 0.28480414 -0.24905989 -0.41960695 0.123185016 -0.241019 0.022191746 1.0970893 0.2503833
287:-0.006153637 0.23115878 0.6859358 -0.7404476 0.0050658407 0.29708478 -0.20258822 -0.2846005 -0.10280695 -0.08893513
668:0.5063773 0.23594202 -0.0358824 -0.12824829 -0.5685937 0.068905175 -0.6325272 -0.30392015 0.94391525 0.3084971
454:-0.0644563 0.16771337 -0.19943659 -0.23126304 -0.07501765 0.5266118 0.37508595 -0.5696707 -0.14057976 -0.27031592
627:-0.25431445 0.47128296 0.5212928 -0.28726605 -0.40088907 -0.29687777 0.2341908 -0.53399897 0.65832543 0.41612864
466:-0.59286505 -0.30686805 0.37931794 -0.34589282 -0.34930637 -0.273023 0.012336863 0.43778405 -0.23694338 -0.6478266
351:0.14250593 0.0892708 0.40628004 -0.8065964 -0.28554162 0.4609272 -0.32055295 0.1025383 -0.20817092 -0.14986578
585:-0.048075404 0.24935037 0.111485764 -0.7933356 -0.12738432 -0.123941906 -0.23568489 0.24414237 -0.023162626 -0.38335055
692:-0.5059007 0.930327 0.68714064 -0.2555099 -0.83186495 -0.48184237 -0.03566394 -0.50950706 0.07357895 -0.13379331
540:-0.029843401 0.5803227 0.42870855 -0.56581086 -0.11528949 -0.10866909 -0.007889807 0.7290501 -0.14441743 -0.12242326
407:-0.4525525 0.604104 0.17903963 0.28809428 -1.0459547 0.013936388 0.04865816 -0.38909534 -0.006583641 -0.15073626
948:0.7304971 -0.46080256 0.4730213 -0.10029892 -0.56709224 0.1616318 -0.021895206 -0.27076995 0.65704405 0.40955162
866:0.02159548 0.44111416 0.15885217 -0.20867787 0.05961678 -0.3267353 -0.053402625 -0.17798929 0.64658135 0.08017287
262:0.28660673 0.020354021 -0.12758525 -0.7781951 -0.22810303 0.061147355 -0.41804555 0.34706777 -0.042945836 -0.036163196
298:0.90069145 -0.20454137 -0.04239496 -0.4391126 -0.6398793 0.05339802 -0.19115528 -0.5691565 0.23948461 0.5736425
186:-0.38582298 -0.28940463 0.43909633 -0.770784 0.079806425 0.33205074 0.24905002 0.10012041 -0.17058502 -0.33749372
769:0.45603952 0.14892174 0.6887826 -0.37117764 -0.33961064 0.27409452 -0.43698367 0.074440494 0.66283065 0.23791318
227:0.007757972 0.017246692 0.65769523 -0.61686563 -0.33260697 -0.021542098 0.47928467 0.55835515 -0.5070303 -0.5229551
250:-0.11932105 0.8032442 0.5406748 -0.65380156 -1.002439 -0.027032638 0.008713944 0.06717437 -0.26008633 -0.15851498
588:0.15600677 -0.30585375 -0.6826114 -0.31543776 -0.18783456 0.06240758 0.40609738 0.24744715 -0.102322035 0.39269465
22:-0.22163436 0.038173757 0.23476936 -0.57849306 0.18218139 0.0056631435 0.05515941 0.48760435 0.1973021 -0.5340652
329:0.50160724 0.14326711 -0.5968187 -0.36686215 -0.20214109 -0.08542253 0.71754056 -0.043984856 -0.34984246 -0.20808445
988:0.10978843 0.494096 -0.09038964 -0.76624846 -0.2974269 -0.22849883 -0.49337262 -0.53777647 0.31159973 0.36469987
55:-0.2222941 0.33097318 0.4494556 -0.23201801 -0.58294785 -0.39327008 -0.049895577 -0.34296185 0.63749564 0.17209823
212:-0.035864092 0.42040864 0.79249096 -0.6570482 -0.7331098 -0.52585554 -0.34073702 -0.12725306 -0.35010162 0.32879984
512:-0.29738033 0.56054676 0.66427183 -0.15180601 -0.751903 -0.03695626 0.2627903 0.19082834 0.11616356 -0.11399428
602:0.09096004 -0.2197975 0.12981524 0.073063105 -0.523854 -0.2559919 -0.77973014 0.31562835 0.7671698 0.06625425
393:-0.39645025 0.41532075 0.41208702 -0.09999031 -0.78732085 -0.1888898 0.005993648 0.4223038 -0.24073549 -0.33746842
163:-0.410868 -0.1314217 0.26629227 -0.41122425 -0.011792895 -0.25112697 0.24449165 0.52211916 -0.093416676 -0.53961146
26:-0.18782891 0.504781 0.1591498 -0.4480752 -0.24168801 -0.07458817 0.03509463 -0.19557348 0.4160799 0.46802482
224:0.042181756 -0.095487446 0.31260905 -0.9777944 0.038344078 0.12305099 -0.066584624 0.1666873 0.119474694 -0.4481115
303:-0.05764641 0.33595547 0.32814443 -0.35046995 -0.24695835 -0.31195018 0.3714229 0.6659997 -0.064415276 -0.4027413
962:0.15945157 -0.17777021 0.32881543 0.18285647 -0.7874123 -0.48385397 -0.27356946 0.03638 0.44640207 0.33229202
50:-0.2585505 0.111418925 -0.6271181 0.14446935 -0.021732096 0.17125995 -0.10919305 -0.09975814 0.27455416 -0.004141366
460:-0.08389169 0.6967134 0.47385016 -0.6164399 -1.1578357 -0.1380464 0.027468573 -0.18940967 -0.093994096 0.21608289
123:0.383019 0.4070551 0.06923625 -0.03167455 -0.11610947 -0.07578912 -0.19373631 0.08931353 0.91791993 0.46041402
390:-0.4777434 0.061023984 -0.29360566 0.2181138 -0.15052404 -0.09055131 -0.220392 0.25530872 0.2165504 -0.5497161
750:-0.14006273 -0.06737734 -0.2733009 0.38405025 -0.16647686 -0.09787022 -0.3553167 0.0025642733 0.64832366 -0.3687305
639:-0.3959169 0.7248841 0.27458358 -0.57996696 -0.53389174 -0.20487124 -0.511957 -0.026242333 0.6552637 0.19099778
617:0.6810892 0.22605821 0.63485044 -0.5755426 -0.2464991 0.68464977 -0.2716667 -0.21618739 0.7735619 0.66299134
